tune_id,name,type,meter,mode,abc,date,username,mode_type,keynorm_features
1276,"Irish, The",mazurka,3/4,Gmajor,"|:DG|""G""B2 BA GB|""D""d2 dB AB|""C""c2 ce dc|""G""(3Bcd g2 DG|
""G""B2 BA GB|""D""d2 dB AB|""C""c2 cA FA|1 ""G""G4:|2 ""G""G3 g gf||
|:""C""e2 ce ce|""D""d2 dB AB|""C""c2 cA FA|""G""B3 g gf|
""C""e2 ce ce|""D""d2 dB AB|""C""c2 cA FA|1 ""G""G3 g gf:|2 ""G""G4||",2023-11-28 10:46:35,Aaron Bergen,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02439024 0.         0.
 0.         0.03658537 0.09756098 0.         0.14634146 0.
 0.19512195 0.17073171 0.         0.12195122 0.         0.08536585
 0.         0.03658537 0.08536585 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
7314,Gan Ainm,reel,4/4,Gmajor,"|:Ge e/e/e edBA|G2 BG AGed|
g2 bg agea|1 gedB edBA:|2 geaf gedB||
|:dG G/G/G BG B/c/d|gfga ba a/a/a|
bage dGBf|1 geaf gedB:|2 gedB G4||",2007-06-06 15:29:46,ceolachan,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.13924051 0.         0.03797468 0.
 0.12658228 0.01265823 0.         0.12658228 0.         0.18987342
 0.         0.05063291 0.15189873 0.         0.12658228 0.
 0.03797468 0.         0.         0.         0.         0.        ]"
12968,Silver Belle,polka,2/4,Dmajor,"f g ^g||a/b/a/f/ g/a/g/e/ f/g/f/d/ e/f/e/c/|d>e f d Afed|e>f ge Agfe|f>e fga f g ^g|
a/b/a/f/ g/a/g/e/ f/g/f/d/ e/f/e/c/|d>e f d A2 A2|e>fgeA gfe|d d>d d z F G ^G||
A>A ^GA B2g2|f>efdA4|e>fec Agfe|f>gfdA F G ^G|
A>A ^GA B2g2|f>efdA4|e>fec Agfe|d d>d d2 z||",2013-09-11 15:33:33,Larry Ayers,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01538462 0.01538462 0.03076923 0.12307692 0.         0.01538462
 0.         0.03076923 0.13846154 0.         0.18461538 0.
 0.22307692 0.13846154 0.01538462 0.05384615 0.         0.01538462]"
3128,Neily Cleere's,polka,2/4,Dmixolydian,"|:FG (~A2|A)B cD|FG AB|cA GB/G/|
FG A2|AB ce|fg/f/ ed|1 cA GA/G/:|2 cA G2||
|:fg a/b/a/g/|fa ge|fg a/b/a/g/|fa g2|
fg a/b/a/g/|fa ge|fd ec|AF G2:|",2018-02-07 02:11:45,Thady Quill,mixolydian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01388889 0.         0.         0.
 0.05555556 0.125      0.         0.13888889 0.         0.05555556
 0.08333333 0.         0.02777778 0.         0.06944444 0.
 0.125      0.13888889 0.         0.125      0.         0.04166667]"
14280,Herbert The Sherbert,jig,6/8,Eminor,"|:E2E e2e|cBA B2A|GBA GFE|FAd AFD|
E2 E e2e|cBA B2B|B^cd A^cd|1 AFD E2D:|2 AFD E2F||
|:G2G BAG|AGA cBA|GFG BAG|FAd AFD|
G2G BAG|AB/^c/d e3|B^cd A^cd|1 AFD E2F:|2 AFD E2D||",2020-08-08 22:55:13,NfldWhistler,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.08421053 0.         0.09473684 0.         0.12631579 0.12631579
 0.         0.22105263 0.         0.13684211 0.03157895 0.05263158
 0.07368421 0.         0.05263158 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
20362,"Short Is The Night, Long Is The Road",jig,6/8,Bminor,"|:B2F dcA|BAF EFA|BAF ~G3|Bce dcA|
~B3 dcA|BAF EFA|BAF EDC|1 DCB, B,DF:|2 DCB, B,2C||
DB,B, ~F3|B,DF B2d|cAA eAf|ecA EDC|
DB,B, ~F3|B,DF B2d|c2A edc|dBB B3|
G,B,D GAB|~d3 dcB|cAe AfA|ecA EDC|
~D3 ~E3|~F3 ABc|BAF EDC|DCB, B,DF||",2021-01-24 01:56:05,NfldWhistler,minor,"[0.         0.         0.1031746  0.         0.06349206 0.11904762
 0.         0.05555556 0.         0.11904762 0.01587302 0.
 0.16666667 0.         0.12698413 0.         0.0952381  0.07142857
 0.         0.04761905 0.         0.01587302 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
23300,Vinegar Hill,reel,4/4,Gmajor,"gf|:eB ~B2 GB ~B2|eBdB AGED|EA A/B/A GABd|e/f/g dg edBd|
g2 fg eB ~B2|eBdB AGED|EA A/B/A GABd|e/f/g af g3 f:|
|:eB ~B2 efge|af ~f2 bg ~g2|eB ~B2 efge|fdfa g2 ga|
bgaf gdBd|e/f/g dg edBd|ea ~a2 gfed|e/f/g af g2 fd:|",2023-07-04 08:02:14,John E Roche,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01626016 0.         0.03252033
 0.         0.         0.04065041 0.         0.08130081 0.
 0.17073171 0.         0.         0.12195122 0.         0.14634146
 0.         0.14634146 0.16260163 0.         0.06504065 0.
 0.01626016 0.         0.         0.         0.         0.        ]"
71,Morrison's,jig,6/8,Eminor,"|:TE3 BEB|EBE AFD|TE3 BEB|edB AFD|
E3 BEB|EBE AFD|EBE BEB|edB AFD:|
eee fee|aee fee|efe fef|a2 g fed|
eee fee|bee fee|e/f/ge fde|dcB AFD||
eee fee|bee fee|bee fef|a2 f def|
gba/g/ fag/f/|egf/e/ def/g/|egf/e/ d2 A|BAG FED||",2015-09-13 13:56:19,aidriano,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.04255319 0.         0.09929078 0.         0.04255319 0.0070922
 0.         0.04964539 0.         0.10638298 0.0070922  0.
 0.05673759 0.         0.31914894 0.         0.14893617 0.05673759
 0.         0.03546099 0.         0.02836879 0.         0.        ]"
953,Elizabeth Kelly's Delight,slip jig,9/8,Adorian,"|:A3 ABA AGE|A2 EG2 E DEG|A3 ABA AGE|~G3 G2 E DEG:|
|:c2 A BAG AGE|cBA BGE DEG|c2 A BAG AGE|~G3 G2 E DEG:|",2002-09-07 05:07:35,Will Harmon,dorian,"[0.         0.         0.         0.         0.         0.
 0.         0.06896552 0.         0.22413793 0.         0.
 0.27586207 0.         0.27586207 0.         0.10344828 0.05172414
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
4577,Gypsy Princess,barndance,4/4,Gmajor,"(B2 B)B B2B2|ABAG E2 DE|G2 GB d2 dd|dedB A2 GA|
(B2 B)B B2B2|ABAG E2 DE|G2 GB d2 dB|A2 G2 G2 GA:|
(d2 d)d d2 d2|ABBA GABd|(e2e)e e2 e2|ABBA GABc|
(d2 d)d d2 d2|ABBA GABd|g2 ge dBAc|B2 G2 G2 GA:|",2020-01-15 20:27:52,dersulle,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02020202 0.         0.04040404
 0.         0.         0.16161616 0.         0.19191919 0.
 0.27272727 0.02020202 0.         0.2020202  0.         0.07070707
 0.         0.         0.02020202 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
9852,"Thorn Tree, The",slip jig,9/8,Eminor,"|:EGE EDE G3|A3 AGA BGE|B2c AGF G2F|E3 GEE DB,A,|
B,2E EDE G3|A3 AGA BGE|B2c AGF G2A|BdB AFD E3:|
|:B2e ede g3|afd f2e dBA|B2e ede g3|aba fed ef/g/a|
b2b agf g2f|e2e gee dgf|e3 edB BAB|G2B AFD E3:|",2009-08-28 15:27:09,m.r.kelahan,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.00884956 0.         0.01769912 0.         0.
 0.04424779 0.         0.12389381 0.         0.04424779 0.11504425
 0.         0.11504425 0.         0.11504425 0.01769912 0.
 0.07079646 0.         0.13274336 0.         0.0619469  0.0619469
 0.         0.04424779 0.         0.02654867 0.         0.        ]"
1725,Kishor's Tune,polka,2/4,Dmixolydian,"A2 B/A/G|AD DE|{E}DC DF|Gc Ae|
fd/d/ ce|dG (A/B/)d|GA/G/ FG|Ae (B/c/)g|
GA B/A/G|AD DE|{E}DC DF|Gc Ae|
fd/d/ ce|dG Bg|f/e/d ec|1 dA e/d/c/B/:|2 dA d/e/f/g/||
|:a2 ac|ad dg|f{g}f/e/ fd|ec AG|
AB/A/ GF|GA- Ad|Bc A/B/c|Bz BA-|
Aa ac|ad dg|f{g}f/e/ fd|ec AG|
AB/A/ GF|GA B/A/G|F/E/D EF|1 GF db:|2 GF G^G||",2003-06-04 16:55:59,Dr. Dow,mixolydian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01282051 0.         0.05769231 0.         0.03846154 0.
 0.05769231 0.12820513 0.00641026 0.16666667 0.         0.08333333
 0.08333333 0.         0.12820513 0.         0.08333333 0.
 0.06410256 0.04487179 0.         0.03846154 0.         0.00641026]"
6583,Mad Dan,reel,4/4,Amajor,"|:e|a3 e fece|ABce fece|A2 eA fAeA|BABc defe|
a2 ae fe c/d/e|A/B/A ce fecB|A2 eA fAeA|BABc A3:|
|:E|A2 eA fAeA|aece fece|A2 eA fAeA|BABc defe|
A/A/A eA fAeA|aece fece|B2 A/B/c Bcde|fece A3:|",2007-01-02 11:40:34,ceolachan,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00833333 0.         0.
 0.         0.         0.25833333 0.         0.1        0.
 0.13333333 0.03333333 0.         0.30833333 0.         0.11666667
 0.         0.         0.04166667 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
5665,"Hogmanay, The",mazurka,3/4,Gmajor,"|:d2 d>B G>B|d2 d>B G>B|c2 c>d e>c|d2 d>B G>B|
c2 c>d e>c|B2 B>c d>B|A2 A>B c>d|1 d>e d>c B>c:|2 e>d c>d e>f||
|:g2 g>a b>g|a2f2d2|e2 e>f g>e|d2c2B2|
c2 c>d e>c|B2 B>c d>B|1 c2 c>d e>c|d2e2f2:|2 A2 A>B c>d|d>e d>c B>c||",2006-04-12 06:30:45,dafydd,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.0326087  0.         0.04347826 0.
 0.18478261 0.23913043 0.         0.25       0.         0.13043478
 0.         0.04347826 0.04347826 0.         0.02173913 0.
 0.01086957 0.         0.         0.         0.         0.        ]"
18076,John Joe Pidgeon's,polka,2/4,Dmajor,"|:A,A, A,A,|D2 EF|GB/G/ FE|DE FG|
A,A, A,A,|D2 EF|GB/G/ FE|ED D2:|
|:AB/c/ dd|cd E2|Ec BA|FE FA|
Ac dd|cd E2|Ec BA|FE D2:|",2019-06-27 03:07:32,NfldWhistler,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.13114754 0.         0.
 0.         0.         0.09836066 0.         0.19672131 0.
 0.13114754 0.08196721 0.         0.08196721 0.         0.08196721
 0.         0.09836066 0.09836066 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
791,Father Kelly's,reel,4/4,Gmajor,"|:GA|~B2GB AGEG|DGGF G2AB|c2Ac BAGF|EAAG FDGA|
B2GB AGEG|DGGF GABc|(3ded Bd gdBd|1 cAFA G2:|2 cAFA GABc||
|:(3ded Bd gdBd|(3ded Bd gd(3Bcd|e2ce agfe|defg agfe|
(3ded Bd gdBd|(3ded Bd gdBd|c2Ac BAGB|1 AGFA GABc:|2 AGFA G2||",2008-01-16 09:51:05,The Merry Highlander,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02142857 0.         0.02142857
 0.         0.05714286 0.16428571 0.         0.15714286 0.
 0.15       0.07857143 0.         0.18571429 0.         0.07142857
 0.         0.02142857 0.05714286 0.         0.01428571 0.
 0.         0.         0.         0.         0.         0.        ]"
15808,Polska Efter Carl-Erik Berndt,waltz,3/4,Amajor,"A/B/c/d/ e2 a2|gb/g/ eg/e/ cB/c/|d>e fe cA|c2 B/A/G/A/ Bc/B/|
A/B/c/d/ ec/e/ a2|g/e/b/g/ eg/e/ cB/c/|d>e fe cA|c2 B/A/G/B/ A2:|[K: Amix]
|:A>B cA B=G|A>B cA BG|A>B cd ef|g>g f/e/d/f/ ef/e/|
A>B cA BG|A>B cA BG|A>B c/B/c/d/ ec|c/B/A/^G/ A4:|",2017-02-02 23:49:48,pbsinclair42,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.00900901 0.05405405 0.18018018 0.         0.18918919 0.
 0.18918919 0.06306306 0.         0.15315315 0.         0.05405405
 0.         0.07207207 0.01801802 0.         0.01801802 0.
 0.         0.         0.         0.         0.         0.        ]"
10733,Mrs. Galvin's,jig,6/8,Gmajor,"GA|:BBA BGG|dGG BAG|~A3 ABA|GBd gdc|
BBA BGG|dGG BAG|~A3 ABA|1 AGF G2A:|2 AGF GBd||
|:~g3 fed|B2d def|~g3 fed|Bee e2f|~g3 fed|
B2d def|1 ~g3 gdB|AGF GBd:|2 ~g3 ~g3|~g3 gdc||",2010-10-09 02:06:10,markinpdx,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.03191489 0.19148936 0.         0.15957447 0.
 0.18085106 0.0212766  0.         0.15957447 0.         0.08510638
 0.         0.06382979 0.10638298 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
10580,Scordatura,jig,6/8,Amajor,"ABA cAA|dAA cAA|ABA cAA|dAA cAA|efe ecB|AFE D2 F|
ABA cAA|dAA cAA|ABA cAA|dAA cAA|efe agf|ecB A2:|
G2 E C2 E|F2 D B2, D|G2 E C2 D|E3 F3|
GEE CEE|FDD B,DD|GEE CEE|F3 c2:|
ABA cAA|dAA cAA|ABA cAA|dAA cAA|efe ecB|AFE D2 F|
ABA cAA|dAA cAA|ABA cAA|dAA cAA|efe agf|ecB A2:|",2010-07-10 05:01:24,ceolachan,major,"[0.         0.         0.         0.         0.01162791 0.
 0.02325581 0.05232558 0.         0.08139535 0.         0.04651163
 0.         0.02325581 0.39534884 0.         0.06976744 0.
 0.12209302 0.04651163 0.         0.06976744 0.         0.03488372
 0.         0.01162791 0.01162791 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1843,Kitty's Rambles,jig,6/8,Dmajor,"G|FED =cBA|dcd efg|fed =cAF|GAF GFE|
FED =c2A|dcd efg|fed cAG|Adc d2:|
A|dfa dfa|dfa afd|=ceg ceg|=ceg gfe|
fef gfg|afa gfe|fed =cAG|Adc d2:|
e|fgf efe|ded =cAG|FGF EFE|DED GED|
AGA =cAG|dcd efg|fed =cAG|Adc d2:|
f/g/|afd dcd|dfa agf|ge=c cBc|e=ce gfe|
fdf geg|agf efg|fed cAG|Adc d2:|",2017-01-06 03:30:45,Ian Varley,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02659574 0.         0.03723404 0.
 0.04255319 0.06382979 0.         0.09042553 0.         0.0106383
 0.05851064 0.06914894 0.15957447 0.         0.12765957 0.
 0.15957447 0.10106383 0.         0.05319149 0.         0.        ]"
3556,Reel D'Issoudun,reel,4/4,Amajor,"efge a2gf|eagf edcd|efge a2 gf|eagf edcA|BAGB A4:|
c2 c2 B4|BABc dcBA|c2 c2 B3 c|BAGB A4|EAAB c2 c2|
B4 BABc|dcBA c2 c2|B3 c BAGB|A4 EAAB|
c2 c2 B4|BABc dcBA|c2 c2 B3 c|BAGB A4||",2004-09-16 22:54:53,Kerri Coombs,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01941748 0.         0.
 0.         0.03883495 0.18446602 0.         0.24271845 0.
 0.22330097 0.05825243 0.         0.0776699  0.         0.05825243
 0.         0.05825243 0.03883495 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
24481,George's Shirt,waltz,3/4,Gmajor,"|:DGA|""G""B3d (3BAG |A4D2|""C""E2G3E|""G""D3D GA|""G""B3d (3BAG |
A4d2|""C""e6|""D""d3d ed|""Em""e3d ed|B4 (3BAG|""C""A3B AG|
""D""E2 D D GA|""G""B3d (3BAG |A4D2|""C""E2G3A|""G""G3:|
|:Gdf|""G""g3f gf|d4B2|""C""c2g2-gc|""G""B4 df|""G""g3f gf|
d4b2|""C""b4c'b|""D""a4 gf|""Em""g3f gf|d4 B2|""C""c2g2-gc|
""G""d4 cB|""D/F#""A4 Bc|""G""B2G2 D2|""C""E2 G2-GA|""G""G3:|",2024-07-10 20:18:20,Alexander Roberts,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.0733945  0.         0.04587156
 0.         0.         0.14678899 0.         0.13761468 0.
 0.13761468 0.05504587 0.         0.13761468 0.         0.03669725
 0.         0.08256881 0.10091743 0.         0.00917431 0.
 0.02752294 0.00917431 0.         0.         0.         0.        ]"
16425,Trip To Casmalia,jig,6/8,Dmixolydian,"|:F2E FDD|F2E FGA|F2E FDD|ECB, CEA|
F2E FDD|F2E FAA|GFG EFG|FDD DBA:|
|:c2A A2c-|cAG A2c|B2 G2 d2|B2 G2 B2|
c2A A2c-|cAG A2c|BGF GBd|1 BGF GAB:|2 ADD DFA:|",2017-10-05 18:44:01,MooglePower,mixolydian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.01176471
 0.02352941 0.         0.14117647 0.         0.09411765 0.
 0.18823529 0.14117647 0.         0.18823529 0.         0.09411765
 0.09411765 0.         0.02352941 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
3590,"Green Hills Of Tyrol, The",jig,6/8,Gmajor,"A|:BGG cGG|BGD EDC|~B,3 EDE|FEF G2 A|
~B3 cGG|BGD EDC|B,G,/A,/B, EDE|1 FEF G2 A:|2 FEF Gbb||
|:bag e/f/gd|cdB ABG|FGE DEC|B,CA, G,2 D|
[G,2G2] B dBG|[E3c3] BGD|B,G,/A,/B, EDE|1 FEF G2 a:|2 FEF G2 A||",2023-11-29 22:41:07,Erik-Fiddler,major,"[0.         0.         0.03061224 0.         0.03061224 0.
 0.06122449 0.04081633 0.         0.10204082 0.         0.15306122
 0.         0.1122449  0.17346939 0.         0.05102041 0.
 0.09183673 0.03061224 0.         0.03061224 0.         0.01020408
 0.         0.01020408 0.02040816 0.         0.02040816 0.
 0.03061224 0.         0.         0.         0.         0.        ]"
10749,Ladies In The Center,polka,2/4,Dmajor,"|:DD FA|BA FA|dA de|fd/f/ e2|
DD FA|BA FA|dB AF|EF D2:|
|:fa af|ed BA|dc/B/ AA|fd/f/ e2|
fa af|ed BA|dc/B/ AF|EF D2:|",2019-08-17 22:53:54,NfldWhistler,major,"[0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.09375  0.
 0.03125  0.       0.125    0.       0.       0.203125 0.       0.109375
 0.       0.03125  0.140625 0.       0.078125 0.       0.125    0.
 0.       0.0625   0.       0.      ]"
1402,Paddy Fahey's,reel,4/4,Dmajor,"||A2 AG EGGB|Addc dfaf|gefd ceAB|cdef gece|
dcAG EFGB|Ad(3ddc dfaf|gefd ceAB|=cAGE EDDA|
(3ddd AG EFGB|Ad (3ddd dfaf|fgfd ceAB|=cdea ge^ce|
dcAG EFGB|Ad(3ddc dfaf|gefd ceAB|=cAGE EDDA||
dfaf fgfg|afge fdAB|=cdea (3gagfg|afge fddc|
dfaf (3gagfg|afge dfaf|gefd ceAB|=cAGE EDDA|
dfaf (3gaggg|gage dcAB|B=cea (3gagfg|gage faef|
dfaf (3gagfg|afge dfaf|gefd ceAB|=cAGE EDD2||",2018-04-08 12:52:38,ithaca-markb,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03041825 0.         0.04562738 0.
 0.01140684 0.04942966 0.         0.09125475 0.         0.04942966
 0.02661597 0.0608365  0.15209125 0.         0.09885932 0.
 0.15969582 0.12927757 0.         0.09505703 0.         0.        ]"
8274,"Wizard's Waltz, The",jig,6/8,Eminor,"e2d cBA|GAF E2 B|e2f gfe|gaf e3|
a2g fed|cdB A2E|A2B cBA|cdB A3|
BfB BfB|gcg cgc|BfB BfB|gcg cgc|
fBB gcc|fBB gcc|B^c^d efg|^def gab|
egb bge|^dfb fdB|dfa bfd|^cea aec|
=ceg ceg|Beg Beg|_Beg Beg|=Beg fe^d|
egb bge|^dfb fdB|dfa bfd|^cea aec|
=ceg ceg|Beg Beg|_Beg Beg|=Beg fe^d:|
e2d cBA|GAF E2 ^d|e6|e'6||",2008-02-18 15:27:59,woD,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01554404 0.         0.01036269 0.01036269
 0.         0.04145078 0.01036269 0.15544041 0.10880829 0.01554404
 0.05699482 0.03626943 0.17098446 0.         0.11398964 0.16062176
 0.         0.04663212 0.         0.04663212 0.         0.        ]"
10407,Chris Stout,jig,6/8,Dmixolydian,"|:ded cAG|~A3 AGE|~G3 cGE|~G3 GEG|
ded cAG|~A3 AGE|~G3 cGE|~D3 D3:|
|:DFA =f3|edc dcA|~G3 cGE|cGE G3|
A3 =f3|edc dcA|~G3 cGE|~D3 D3:|",2010-04-08 02:18:23,markinpdx,mixolydian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.07575758 0.         0.12121212 0.
 0.01515152 0.25757576 0.         0.15151515 0.         0.
 0.16666667 0.         0.12121212 0.         0.06060606 0.03030303
 0.         0.         0.         0.         0.         0.        ]"
3140,"Sailor's Wife, The",jig,6/8,Dminor,"A,|:DEF E2D|d2e f2g|agf edc|AcA GEC|
DEF E2D|d2e f2g|afd efe|d3 d3:|
|:fga fga|fga agf|efg efg|efg gfe|
fga agf|efg gfe|fdf e=ce|d3 d3:|",2007-10-17 22:45:08,cilla,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01204819 0.         0.
 0.01204819 0.         0.04819277 0.         0.06024096 0.02409639
 0.         0.01204819 0.         0.02409639 0.         0.
 0.03614458 0.         0.10843373 0.         0.15662651 0.22891566
 0.         0.18072289 0.         0.09638554 0.         0.        ]"
14386,Margaret's Delight,reel,4/4,Amajor,"|A,2 A,C EA,A,A|c2 Bc BAFB|AFEF A2 Af|ecBA BcAF|
A,2 A,C EA,A,A|c2 Bc BAFB|AFEF A2 Af|ecBd cAAE:|
f|ecBc AFEF|A/A/A Aa fefa|ecBA cAAF|AFEC EA,A,:|",2015-04-28 19:43:01,dancarney84,major,"[0.         0.         0.10989011 0.         0.         0.
 0.03296703 0.         0.         0.08791209 0.         0.12087912
 0.         0.         0.25274725 0.         0.12087912 0.
 0.13186813 0.01098901 0.         0.05494505 0.         0.05494505
 0.         0.         0.02197802 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
18665,Fuck The Tories,reel,4/4,Gmajor,"GABc|:""G""d2dedcBA|GABGD2EF|""C""G2GABABc|""D""d2A2dcBA|
""C""G2E2DEGB|""D""A2A2""G""G2E2|DEGB""D""A2A2|1 ""G""G3AGABc:|2 ""G""G3AB2""C""c2-||
cdcdcBAB|""D""cd""G""B2G2B2|""C""c3dcdcB|""D""A2G""G""B2cBA|
G2E2""C""DEGB|""D""A2A2""G""G2E2|DEGB""D""A2A2|1 ""G""G3AB2""C""c2-:|2 ""G""G3AGABc||",2019-12-21 14:02:14,jensis,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.0462963  0.         0.08333333
 0.         0.00925926 0.19444444 0.         0.22222222 0.
 0.19444444 0.14814815 0.         0.09259259 0.         0.00925926
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
3397,Down The Glen,hornpipe,4/4,Dmajor,"D2 FA BGBd|D/D/D FA d2 cd|eAce fdfa|edcB AGFE|
D2 FA BGBd|D/D/D FA d2 cd|eAce fgec|d2 dc d2 D/D/D|
D2 FA BGBd|D/D/D FA d2 cd|eAce fdfa|(3efe (3dcB (3ABA (3GFE|
D2 FA BGBd|D/D/D FA d2 cd|eAce fgec|d2 dc d2 cd||
eAce fd f/^g/a|eAce fd f/^g/a|ea^gf edcB|A/B/A ^GB A2 A=G|
FDFA dfaf|g2 B2 b2 ag|(3fag (3fed (3cBA (3GFE|1 D2 F2 D2 cd:|2 D2 F2 D4||",2005-11-27 04:12:12,Ptarmigan,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.125      0.         0.015625   0.
 0.078125   0.04166667 0.00520833 0.11979167 0.         0.08333333
 0.         0.10416667 0.15104167 0.         0.10416667 0.
 0.08333333 0.02604167 0.015625   0.04166667 0.         0.00520833]"
